,preds
44207,2
44208,0
44209,2
44210,0
44211,0
44212,0
44213,2
44214,1
44215,2
44216,0
44217,0
44218,0
44219,2
44220,2
44221,2
44222,0
44223,0
44224,0
44225,0
44226,2
44227,0
44228,0
44229,0
44230,0
44231,0
44232,0
44233,1
44234,2
44235,0
44236,0
44237,2
44238,1
44239,1
44240,0
44241,0
44242,2
44243,0
44244,0
44245,2
44246,0
44247,0
44248,0
44249,0
44250,2
44251,0
44252,0
44253,2
44254,0
44255,2
44256,0
44257,0
44258,0
44259,2
44260,2
44261,0
44262,2
44263,0
44264,0
44265,2
44266,0
44267,0
44268,0
44269,0
44270,0
44271,0
44272,0
44273,2
44274,0
44275,0
44276,0
44277,0
44278,0
44279,0
44280,0
44281,0
44282,0
44283,0
44284,0
44285,0
44286,0
44287,0
44288,0
44289,2
44290,1
44291,2
44292,0
44293,0
44294,0
44295,0
44296,1
44297,2
44298,2
44299,0
44300,2
44301,0
44302,0
44303,0
44304,0
44305,0
44306,0
44307,2
44308,0
44309,0
44310,0
44311,1
44312,2
44313,0
44314,0
44315,0
44316,2
44317,0
44318,0
44319,0
44320,2
44321,0
44322,0
44323,0
44324,1
44325,2
44326,1
44327,0
44328,2
44329,0
44330,0
44331,2
44332,0
44333,0
44334,1
44335,0
44336,0
44337,2
44338,2
44339,2
44340,2
44341,0
44342,2
44343,0
44344,0
44345,2
44346,2
44347,0
44348,0
44349,0
44350,0
44351,2
44352,0
44353,2
44354,2
44355,2
44356,0
44357,0
44358,0
44359,0
44360,0
44361,2
44362,0
44363,0
44364,0
44365,0
44366,0
44367,2
44368,2
44369,2
44370,0
44371,0
44372,0
44373,0
44374,0
44375,2
44376,0
44377,2
44378,2
44379,0
44380,0
44381,0
44382,2
44383,1
44384,0
44385,0
44386,2
44387,0
44388,2
44389,2
44390,2
44391,2
44392,0
44393,0
44394,0
44395,0
44396,0
44397,0
44398,0
44399,1
44400,0
44401,1
44402,0
44403,0
44404,2
44405,0
44406,0
44407,0
44408,2
44409,2
44410,1
44411,2
44412,0
44413,0
44414,0
44415,2
44416,0
44417,2
44418,0
44419,2
44420,0
44421,2
44422,0
44423,2
44424,2
44425,2
44426,1
44427,0
44428,0
44429,1
44430,2
44431,0
44432,0
44433,0
44434,0
44435,0
44436,0
44437,0
44438,2
44439,0
44440,0
44441,0
44442,2
44443,0
44444,0
44445,2
44446,0
44447,0
44448,2
44449,0
44450,0
44451,0
44452,2
44453,2
44454,2
44455,0
44456,2
44457,2
44458,2
44459,2
44460,0
44461,1
44462,2
44463,2
44464,0
44465,0
44466,0
44467,0
44468,0
44469,0
44470,0
44471,0
44472,2
44473,2
44474,2
44475,0
44476,2
44477,0
44478,2
44479,1
44480,2
44481,0
44482,0
44483,2
44484,0
44485,0
44486,0
44487,0
44488,0
44489,2
44490,0
44491,0
44492,2
44493,2
44494,2
44495,0
44496,2
44497,0
44498,0
44499,0
44500,2
44501,0
44502,2
44503,2
44504,0
44505,2
44506,1
44507,2
44508,0
44509,0
44510,0
44511,0
44512,0
44513,2
44514,2
44515,0
44516,0
44517,0
44518,2
44519,2
44520,2
44521,2
44522,0
44523,2
44524,0
44525,0
44526,0
44527,0
44528,2
44529,0
44530,0
44531,2
44532,2
44533,0
44534,0
44535,1
44536,0
44537,0
44538,0
44539,2
44540,0
44541,0
44542,2
44543,0
44544,2
44545,2
44546,0
44547,0
44548,0
44549,0
44550,0
44551,1
44552,0
44553,2
44554,2
44555,1
44556,2
44557,0
44558,0
44559,0
44560,0
44561,0
44562,2
44563,2
44564,1
44565,0
44566,2
44567,1
44568,2
44569,2
44570,0
44571,0
44572,2
44573,1
44574,0
44575,0
44576,0
44577,2
44578,0
44579,1
44580,2
44581,0
44582,0
44583,0
44584,0
44585,0
44586,0
44587,0
44588,0
44589,0
44590,0
44591,0
44592,0
44593,2
44594,0
44595,2
44596,2
44597,0
44598,2
44599,2
44600,0
44601,0
44602,0
44603,0
44604,0
44605,0
44606,2
44607,0
44608,0
44609,0
44610,0
44611,0
44612,0
44613,0
44614,0
44615,0
44616,0
44617,0
44618,0
44619,0
44620,0
44621,2
44622,2
44623,0
44624,0
44625,0
44626,2
44627,2
44628,0
44629,0
44630,2
44631,1
44632,2
44633,0
44634,1
44635,2
44636,0
44637,0
44638,2
44639,0
44640,2
44641,0
44642,0
44643,0
44644,0
44645,2
44646,2
44647,2
44648,0
44649,2
44650,0
44651,0
44652,2
44653,0
44654,2
44655,2
44656,2
44657,0
44658,0
44659,0
44660,0
44661,2
44662,0
44663,0
44664,0
44665,0
44666,0
44667,1
44668,2
44669,2
44670,0
44671,0
44672,0
44673,2
44674,2
44675,0
44676,2
44677,2
44678,0
44679,2
44680,2
44681,0
44682,0
44683,0
44684,1
44685,0
44686,0
44687,2
44688,2
44689,2
44690,0
44691,2
44692,0
44693,2
44694,0
44695,0
44696,0
44697,2
44698,0
44699,2
44700,0
44701,0
44702,2
44703,0
44704,2
44705,0
44706,2
44707,0
44708,2
44709,2
44710,1
44711,1
44712,0
44713,2
44714,0
44715,0
44716,2
44717,0
44718,0
44719,0
44720,0
44721,2
44722,0
44723,0
44724,0
44725,2
44726,2
44727,2
44728,2
44729,1
44730,0
44731,0
44732,0
44733,0
44734,0
44735,1
44736,0
44737,0
44738,2
44739,0
44740,0
44741,0
44742,0
44743,0
44744,2
44745,2
44746,0
44747,0
44748,1
44749,2
44750,0
44751,2
44752,0
44753,0
44754,2
44755,2
44756,2
44757,0
44758,0
44759,0
44760,2
44761,2
44762,2
44763,2
44764,0
44765,0
44766,0
44767,2
44768,2
44769,1
44770,2
44771,0
44772,2
44773,0
44774,0
44775,2
44776,0
44777,0
44778,0
44779,1
44780,0
44781,2
44782,0
44783,2
44784,0
44785,0
44786,0
44787,0
44788,0
44789,1
44790,0
44791,0
44792,0
44793,2
44794,0
44795,0
44796,2
44797,2
44798,0
44799,2
44800,0
44801,2
44802,2
44803,0
44804,2
44805,0
44806,1
44807,0
44808,2
44809,0
44810,0
44811,2
44812,2
44813,2
44814,0
44815,0
44816,0
44817,0
44818,2
44819,0
44820,0
44821,0
44822,0
44823,0
44824,2
44825,2
44826,2
44827,2
44828,0
44829,1
44830,0
44831,0
44832,0
44833,1
44834,0
44835,0
44836,0
44837,0
44838,2
44839,0
44840,1
44841,0
44842,0
44843,0
44844,0
44845,0
44846,0
44847,0
44848,0
44849,0
44850,0
44851,2
44852,0
44853,0
44854,2
44855,0
44856,0
44857,0
44858,0
44859,0
44860,0
44861,2
44862,2
44863,2
44864,0
44865,0
44866,0
44867,0
44868,2
44869,2
44870,2
44871,2
44872,0
44873,1
44874,2
44875,0
44876,2
44877,2
44878,2
44879,0
44880,0
44881,0
44882,0
44883,2
44884,0
44885,0
44886,2
44887,0
44888,0
44889,2
44890,0
44891,0
44892,0
44893,0
44894,0
44895,2
44896,0
44897,0
44898,0
44899,0
44900,2
44901,0
44902,2
44903,2
44904,0
44905,0
44906,2
44907,2
44908,2
44909,0
44910,0
44911,0
44912,0
44913,0
44914,0
44915,2
44916,0
44917,2
44918,0
44919,2
44920,0
44921,0
44922,0
44923,0
44924,0
44925,2
44926,0
44927,2
44928,0
44929,2
44930,0
44931,0
44932,2
44933,2
44934,0
44935,0
44936,0
44937,0
44938,0
44939,2
44940,0
44941,0
44942,2
44943,0
44944,0
44945,0
44946,2
44947,2
44948,0
44949,0
44950,0
44951,1
44952,2
44953,1
44954,0
44955,0
44956,0
44957,0
44958,0
44959,0
44960,0
44961,2
44962,0
44963,2
44964,0
44965,0
44966,2
44967,0
44968,0
44969,2
44970,2
44971,0
44972,0
44973,2
44974,0
44975,0
44976,0
44977,0
44978,0
44979,0
44980,2
44981,0
44982,2
44983,2
44984,2
44985,2
44986,0
44987,2
44988,0
44989,0
44990,1
44991,0
44992,2
44993,2
44994,0
44995,0
44996,0
44997,0
44998,0
44999,0
45000,0
45001,2
45002,1
45003,2
45004,2
45005,0
45006,0
45007,2
45008,2
45009,2
45010,0
45011,0
45012,0
45013,0
45014,2
45015,0
45016,0
45017,0
45018,2
45019,2
45020,2
45021,1
45022,0
45023,2
45024,2
45025,2
45026,2
45027,2
45028,0
45029,0
45030,2
45031,0
45032,0
45033,0
45034,0
45035,2
45036,2
45037,0
45038,0
45039,0
45040,0
45041,0
45042,2
45043,0
45044,0
45045,0
45046,0
45047,0
45048,0
45049,0
45050,0
45051,0
45052,0
45053,2
45054,1
45055,2
45056,2
45057,0
45058,0
45059,0
45060,0
45061,0
45062,0
45063,0
45064,2
45065,2
45066,0
45067,1
45068,0
45069,2
45070,0
45071,0
45072,0
45073,0
45074,0
45075,2
45076,2
45077,2
45078,0
45079,0
45080,0
45081,0
45082,0
45083,0
45084,2
45085,0
45086,2
45087,2
45088,1
45089,0
45090,1
45091,1
45092,2
45093,0
45094,0
45095,0
45096,2
45097,2
45098,0
45099,0
45100,0
45101,0
45102,0
45103,2
45104,2
45105,0
45106,0
45107,0
45108,0
45109,0
45110,0
45111,0
45112,2
45113,0
45114,0
45115,2
45116,0
45117,2
45118,0
45119,2
45120,0
45121,0
45122,2
45123,2
45124,2
45125,0
45126,0
45127,0
45128,2
45129,2
45130,0
45131,2
45132,0
45133,0
45134,0
45135,0
45136,0
45137,2
45138,0
45139,2
45140,1
45141,2
45142,0
45143,0
45144,0
45145,2
45146,0
45147,0
45148,0
45149,0
45150,0
45151,0
45152,0
45153,0
45154,0
45155,2
45156,0
45157,2
45158,2
45159,2
45160,2
45161,0
45162,0
45163,2
45164,0
45165,0
45166,2
45167,0
45168,0
45169,0
45170,0
45171,2
45172,2
45173,2
45174,0
45175,0
45176,2
45177,0
45178,0
45179,0
45180,2
45181,0
45182,2
45183,0
45184,0
45185,0
45186,2
45187,0
45188,0
45189,1
45190,2
45191,0
45192,0
45193,0
45194,0
45195,0
45196,2
45197,2
45198,0
45199,0
45200,2
45201,2
45202,0
45203,0
45204,0
45205,0
45206,2
45207,0
45208,2
45209,2
45210,2
45211,2
45212,0
45213,2
45214,0
45215,0
45216,0
45217,2
45218,0
45219,0
45220,0
45221,2
45222,0
45223,1
45224,0
45225,2
45226,0
45227,0
45228,0
45229,2
45230,2
45231,0
45232,0
45233,2
45234,2
45235,2
45236,2
45237,0
45238,2
45239,0
45240,2
45241,0
45242,0
45243,2
45244,2
45245,2
45246,0
45247,2
45248,0
45249,2
45250,0
45251,0
45252,0
45253,2
45254,0
45255,2
45256,0
45257,0
45258,0
45259,0
45260,0
45261,0
45262,0
45263,0
45264,0
45265,0
45266,0
45267,0
45268,0
45269,0
45270,0
45271,2
45272,0
45273,2
45274,2
45275,0
45276,1
45277,2
45278,0
45279,2
45280,0
45281,2
45282,0
45283,0
45284,0
45285,2
45286,0
45287,0
45288,2
45289,2
45290,0
45291,0
45292,0
45293,0
45294,0
45295,0
45296,0
45297,2
45298,0
45299,2
45300,2
45301,0
45302,2
45303,0
45304,0
45305,0
45306,2
45307,0
45308,2
45309,2
45310,0
45311,0
45312,0
45313,0
45314,0
45315,0
45316,0
45317,0
45318,0
45319,1
45320,0
45321,2
45322,0
45323,0
45324,0
45325,0
45326,0
45327,2
45328,0
45329,2
45330,2
45331,0
45332,0
45333,0
45334,0
45335,0
45336,0
45337,0
45338,2
45339,0
45340,2
45341,2
45342,1
45343,0
45344,0
45345,0
45346,1
45347,0
45348,2
45349,0
45350,2
45351,0
45352,0
45353,0
45354,0
45355,2
45356,2
45357,0
45358,0
45359,2
45360,0
45361,0
45362,0
45363,0
45364,0
45365,0
45366,2
45367,1
45368,2
45369,0
45370,0
45371,2
45372,2
45373,0
45374,2
45375,0
45376,2
45377,0
45378,0
45379,0
45380,0
45381,0
45382,2
45383,0
45384,0
45385,2
45386,2
45387,0
45388,0
45389,0
45390,0
45391,0
45392,0
45393,0
45394,0
45395,0
45396,0
45397,0
45398,0
45399,2
45400,0
45401,0
45402,0
45403,2
45404,0
45405,0
45406,2
45407,0
45408,0
45409,2
45410,0
45411,0
45412,2
45413,0
45414,2
45415,0
45416,2
45417,0
45418,1
45419,1
45420,0
45421,0
45422,2
45423,0
45424,0
45425,0
45426,2
45427,2
45428,2
45429,2
45430,2
45431,0
45432,0
45433,0
45434,2
45435,1
45436,2
45437,2
45438,2
45439,0
45440,2
45441,0
45442,0
45443,2
45444,0
45445,2
45446,2
45447,0
45448,0
45449,0
45450,2
45451,0
45452,0
45453,2
45454,0
45455,1
45456,0
45457,0
45458,0
45459,0
45460,2
45461,0
45462,2
45463,0
45464,0
45465,0
45466,0
45467,0
45468,0
45469,0
45470,0
45471,2
45472,0
45473,0
45474,0
45475,1
45476,2
45477,0
45478,0
45479,0
45480,0
45481,0
45482,0
45483,0
45484,0
45485,2
45486,0
45487,0
45488,2
45489,2
45490,0
45491,2
45492,2
45493,0
45494,0
45495,0
45496,2
45497,0
45498,2
45499,0
45500,2
45501,0
45502,2
45503,1
45504,2
45505,2
45506,0
45507,0
45508,0
45509,0
45510,0
45511,0
45512,0
45513,2
45514,0
45515,2
45516,1
45517,0
45518,0
45519,1
45520,0
45521,2
45522,2
45523,2
45524,2
45525,2
45526,2
45527,0
45528,2
45529,2
45530,2
45531,0
45532,2
45533,2
45534,2
45535,0
45536,0
45537,2
45538,0
45539,0
45540,2
45541,0
45542,0
45543,1
45544,0
45545,0
45546,0
45547,2
45548,0
45549,0
45550,0
45551,2
45552,0
45553,0
45554,0
45555,1
45556,0
45557,0
45558,0
45559,2
45560,0
45561,0
45562,2
45563,0
45564,2
45565,2
45566,2
45567,0
45568,2
45569,0
45570,0
45571,0
45572,2
45573,0
45574,0
45575,0
45576,2
45577,2
45578,0
45579,2
45580,2
45581,0
45582,0
45583,0
45584,0
45585,0
45586,0
45587,0
45588,2
45589,0
45590,0
45591,2
45592,0
45593,0
45594,0
45595,0
45596,0
45597,1
45598,0
45599,0
45600,2
45601,0
45602,0
45603,2
45604,2
45605,0
45606,0
45607,0
45608,0
45609,0
45610,0
45611,1
45612,0
45613,0
45614,0
45615,0
45616,0
45617,0
45618,1
45619,0
45620,0
45621,2
45622,2
45623,2
45624,2
45625,0
45626,2
45627,0
45628,0
45629,2
45630,0
45631,0
45632,0
45633,0
45634,2
45635,0
45636,0
45637,0
45638,0
45639,2
45640,0
45641,0
45642,0
45643,2
45644,2
45645,1
45646,0
45647,0
45648,0
45649,0
45650,0
45651,0
45652,0
45653,0
45654,2
45655,0
45656,2
45657,0
45658,0
45659,2
45660,0
45661,1
45662,2
45663,2
45664,0
45665,2
45666,0
45667,0
45668,2
45669,0
45670,0
45671,0
45672,2
45673,2
45674,2
45675,0
45676,2
45677,0
45678,0
45679,1
45680,0
45681,0
45682,0
45683,0
45684,2
45685,0
45686,0
45687,0
45688,0
45689,0
45690,2
45691,0
45692,2
45693,1
45694,0
45695,0
45696,0
45697,0
45698,0
45699,0
45700,0
45701,2
45702,2
45703,0
45704,2
45705,1
45706,0
45707,0
45708,0
45709,0
45710,0
45711,0
45712,0
45713,0
45714,0
45715,0
45716,0
45717,0
45718,0
45719,2
45720,0
45721,0
45722,0
45723,2
45724,0
45725,0
45726,2
45727,0
45728,0
45729,0
45730,2
45731,2
45732,0
45733,2
45734,2
45735,0
45736,2
45737,0
45738,2
45739,0
45740,0
45741,0
45742,0
45743,0
45744,0
45745,0
45746,0
45747,0
45748,0
45749,0
45750,0
45751,0
45752,0
45753,0
45754,0
45755,0
45756,2
45757,0
45758,0
45759,0
45760,0
45761,0
45762,0
45763,2
45764,2
45765,0
45766,0
45767,0
45768,0
45769,2
45770,1
45771,0
45772,0
45773,0
45774,2
45775,1
45776,0
45777,0
45778,2
45779,0
45780,0
45781,0
45782,0
45783,0
45784,1
45785,2
45786,0
45787,0
45788,2
45789,2
45790,0
45791,0
45792,2
45793,2
45794,0
45795,1
45796,2
45797,2
45798,0
45799,0
45800,2
45801,0
45802,0
45803,0
45804,0
45805,0
45806,0
45807,0
45808,2
45809,0
45810,2
45811,2
45812,0
45813,2
45814,0
45815,0
45816,2
45817,0
45818,0
45819,2
45820,0
45821,2
45822,0
45823,2
45824,2
45825,2
45826,2
45827,0
45828,2
45829,0
45830,0
45831,0
45832,0
45833,0
45834,2
45835,0
45836,2
45837,0
45838,0
45839,0
45840,0
45841,0
45842,0
45843,0
45844,0
45845,0
45846,0
45847,0
45848,2
45849,0
45850,2
45851,0
45852,0
45853,2
45854,2
45855,2
45856,0
45857,0
45858,0
45859,0
45860,2
45861,0
45862,0
45863,2
45864,2
45865,2
45866,0
45867,2
45868,0
45869,2
45870,0
45871,1
45872,2
45873,0
45874,2
45875,2
45876,2
45877,2
45878,0
45879,2
45880,2
45881,2
45882,0
45883,0
45884,2
45885,2
45886,0
45887,0
45888,0
45889,0
45890,2
45891,0
45892,0
45893,0
45894,0
45895,2
45896,0
45897,2
45898,2
45899,0
45900,2
45901,0
45902,0
45903,0
45904,2
45905,2
45906,0
45907,0
45908,2
45909,0
45910,0
45911,0
45912,2
45913,0
45914,0
45915,0
45916,2
45917,2
45918,2
45919,0
45920,0
45921,0
45922,2
45923,0
45924,0
45925,0
45926,0
45927,2
45928,0
45929,2
45930,0
45931,2
45932,0
45933,0
45934,0
45935,2
45936,2
45937,1
45938,0
45939,2
45940,2
45941,0
45942,2
45943,0
45944,2
45945,0
45946,0
45947,0
45948,0
45949,2
45950,2
45951,2
45952,0
45953,0
45954,2
45955,0
45956,0
45957,1
45958,0
45959,0
45960,0
45961,0
45962,1
45963,0
45964,2
45965,2
45966,0
45967,0
45968,0
45969,0
45970,0
45971,2
45972,0
45973,0
45974,0
45975,1
45976,0
45977,0
45978,0
45979,2
45980,0
45981,2
45982,2
45983,0
45984,0
45985,1
45986,2
45987,2
45988,0
45989,2
45990,2
45991,2
45992,2
45993,2
45994,0
45995,2
45996,0
45997,2
45998,2
45999,0
46000,0
46001,0
46002,0
46003,2
46004,0
46005,0
46006,0
46007,0
46008,2
46009,0
46010,2
46011,2
46012,0
46013,0
46014,0
46015,2
46016,0
46017,0
46018,1
46019,2
46020,2
46021,2
46022,0
46023,0
46024,0
46025,0
46026,0
46027,0
46028,2
46029,0
46030,0
46031,2
46032,0
46033,2
46034,0
46035,1
46036,0
46037,2
46038,0
46039,2
46040,0
46041,0
46042,2
46043,0
46044,0
46045,0
46046,0
46047,2
46048,2
46049,2
46050,0
46051,0
46052,0
46053,2
46054,0
46055,0
46056,0
46057,2
46058,0
46059,2
46060,2
46061,2
46062,2
46063,0
46064,2
46065,0
46066,0
46067,2
46068,0
46069,0
46070,2
46071,0
46072,1
46073,0
46074,2
46075,1
46076,2
46077,0
46078,0
46079,2
46080,2
46081,0
46082,0
46083,0
46084,0
46085,2
46086,2
46087,0
46088,1
46089,2
46090,0
46091,2
46092,2
46093,0
46094,1
46095,0
46096,0
46097,2
46098,0
46099,2
46100,1
46101,0
46102,0
46103,0
46104,0
46105,0
46106,2
46107,0
46108,0
46109,2
46110,0
46111,2
46112,0
46113,0
46114,0
46115,2
46116,2
46117,2
46118,2
46119,0
46120,2
46121,2
46122,0
46123,0
46124,0
46125,1
46126,0
46127,0
46128,0
46129,2
46130,2
46131,0
46132,2
46133,0
46134,0
46135,0
46136,0
46137,0
46138,2
46139,0
46140,0
46141,2
46142,0
46143,0
46144,2
46145,0
46146,0
46147,1
46148,2
46149,0
46150,0
46151,1
46152,0
46153,0
46154,2
46155,0
46156,0
46157,0
46158,0
46159,2
46160,2
46161,0
46162,2
46163,0
46164,0
46165,2
46166,0
46167,2
46168,2
46169,0
46170,0
46171,2
46172,0
46173,0
46174,2
46175,2
46176,2
46177,0
46178,0
46179,0
46180,2
46181,0
46182,2
46183,2
46184,2
46185,2
46186,0
46187,0
46188,0
46189,0
46190,0
46191,2
46192,0
46193,0
46194,2
46195,0
46196,1
46197,2
46198,0
46199,2
46200,2
46201,0
46202,0
46203,2
46204,0
46205,0
46206,2
46207,0
46208,0
46209,2
46210,0
46211,2
46212,2
46213,1
46214,0
46215,0
46216,0
46217,0
46218,0
46219,0
46220,2
46221,0
46222,2
46223,0
46224,2
46225,2
46226,0
46227,0
46228,2
46229,0
46230,0
46231,0
46232,0
46233,2
46234,0
46235,1
46236,0
46237,2
46238,0
46239,0
46240,0
46241,0
46242,0
46243,0
46244,2
46245,2
46246,1
46247,0
46248,0
46249,1
46250,0
46251,0
46252,0
46253,0
46254,2
46255,0
46256,1
46257,0
46258,0
46259,1
46260,0
46261,2
46262,2
46263,0
46264,1
46265,0
46266,2
46267,0
46268,0
46269,0
46270,0
46271,2
46272,2
46273,0
46274,2
46275,0
46276,0
46277,2
46278,2
46279,0
46280,0
46281,0
46282,0
46283,0
46284,0
46285,0
46286,0
46287,2
46288,2
46289,2
46290,0
46291,0
46292,0
46293,0
46294,0
46295,2
46296,1
46297,2
46298,0
46299,2
46300,0
46301,0
46302,2
46303,2
46304,0
46305,0
46306,0
46307,1
46308,0
46309,2
46310,0
46311,2
46312,0
46313,2
46314,0
46315,2
46316,0
46317,0
46318,2
46319,0
46320,2
46321,0
46322,0
46323,0
46324,2
46325,0
46326,0
46327,0
46328,2
46329,2
46330,2
46331,0
46332,0
46333,0
46334,2
46335,2
46336,0
46337,0
46338,0
46339,2
46340,0
46341,2
46342,0
46343,1
46344,0
46345,0
46346,0
46347,1
46348,0
46349,0
46350,0
46351,0
46352,2
46353,2
46354,0
46355,0
46356,2
46357,0
46358,0
46359,2
46360,2
46361,0
46362,2
46363,2
46364,0
46365,0
46366,0
46367,0
46368,0
46369,0
46370,0
46371,2
46372,2
46373,0
46374,0
46375,2
46376,2
46377,1
46378,0
46379,0
46380,0
46381,2
46382,0
46383,2
46384,0
46385,2
46386,2
46387,1
46388,0
46389,0
46390,0
46391,2
46392,0
46393,2
46394,0
46395,0
46396,0
46397,1
46398,2
46399,0
46400,0
46401,0
46402,2
46403,0
46404,0
46405,2
46406,0
46407,0
46408,0
46409,1
46410,0
46411,0
46412,0
46413,0
46414,0
46415,0
46416,0
46417,0
46418,0
46419,2
46420,0
46421,0
46422,2
46423,0
46424,2
46425,0
46426,0
46427,0
46428,0
46429,2
46430,0
46431,2
46432,0
46433,0
46434,0
46435,0
46436,0
46437,0
46438,0
46439,0
46440,2
46441,2
46442,0
46443,2
46444,2
46445,0
46446,2
46447,0
46448,2
46449,0
46450,0
46451,0
46452,0
46453,0
46454,2
46455,0
46456,2
46457,1
46458,0
46459,0
46460,0
46461,2
46462,0
46463,0
46464,0
46465,0
46466,2
46467,2
46468,0
46469,0
46470,2
46471,0
46472,2
46473,0
46474,0
46475,0
46476,0
46477,2
46478,0
46479,1
46480,0
46481,2
46482,2
46483,0
46484,0
46485,0
46486,2
46487,0
46488,0
46489,0
46490,0
46491,0
46492,0
46493,0
46494,0
46495,0
46496,0
46497,2
46498,2
46499,2
46500,2
46501,2
46502,2
46503,2
46504,2
46505,2
46506,0
46507,0
46508,2
46509,0
46510,0
46511,0
46512,0
46513,2
46514,0
46515,0
46516,0
46517,0
46518,0
46519,0
46520,2
46521,0
46522,2
46523,0
46524,0
46525,0
46526,2
46527,2
46528,0
46529,0
46530,2
46531,0
46532,0
46533,2
46534,2
46535,0
46536,0
46537,2
46538,0
46539,0
46540,2
46541,0
46542,2
46543,2
46544,0
46545,0
46546,0
46547,2
46548,2
46549,2
46550,2
46551,0
46552,0
46553,0
46554,2
46555,0
46556,2
46557,0
46558,0
46559,0
46560,2
46561,2
46562,0
46563,0
46564,0
46565,2
46566,2
46567,2
46568,0
46569,0
46570,2
46571,0
46572,0
46573,0
46574,0
46575,0
46576,2
46577,0
46578,2
46579,2
46580,0
46581,0
46582,2
46583,1
46584,0
46585,0
46586,0
46587,0
46588,2
46589,2
46590,0
46591,0
46592,0
46593,2
46594,0
46595,0
46596,0
46597,2
46598,0
46599,2
46600,2
46601,2
46602,1
46603,0
46604,2
46605,2
46606,0
46607,0
46608,2
46609,2
46610,2
46611,0
46612,0
46613,2
46614,0
46615,2
46616,0
46617,0
46618,0
46619,0
46620,2
46621,2
46622,0
46623,0
46624,0
46625,2
46626,0
46627,2
46628,0
46629,0
46630,1
46631,2
46632,0
46633,2
46634,0
46635,0
46636,0
46637,0
46638,2
46639,0
46640,0
46641,0
46642,2
46643,0
46644,0
46645,2
46646,0
46647,0
46648,2
46649,2
46650,2
46651,0
46652,0
46653,2
46654,0
46655,0
46656,2
46657,0
46658,2
46659,2
46660,2
46661,0
46662,2
46663,0
46664,0
46665,0
46666,0
46667,2
46668,0
46669,0
46670,0
46671,2
46672,0
46673,0
46674,0
46675,0
46676,2
46677,2
46678,0
46679,0
46680,0
46681,0
46682,0
46683,2
46684,2
46685,0
46686,0
46687,0
46688,0
46689,0
46690,1
46691,0
46692,0
46693,1
46694,0
46695,1
46696,2
46697,2
46698,0
46699,2
46700,2
46701,2
46702,0
46703,0
46704,0
46705,0
46706,0
46707,0
46708,0
46709,0
46710,0
46711,0
46712,2
46713,0
46714,2
46715,0
46716,2
46717,2
46718,0
46719,0
46720,0
46721,0
46722,2
46723,0
46724,0
46725,0
46726,2
46727,0
46728,0
46729,2
46730,0
46731,0
46732,0
46733,0
46734,2
46735,0
46736,2
46737,2
46738,2
46739,0
46740,0
46741,0
46742,2
46743,0
46744,0
46745,0
46746,2
46747,0
46748,0
46749,0
46750,2
46751,0
46752,0
46753,2
46754,2
46755,0
46756,2
46757,2
46758,0
46759,2
46760,0
46761,0
46762,0
46763,0
46764,2
46765,0
46766,0
46767,2
46768,0
46769,0
46770,2
46771,0
46772,0
46773,2
46774,0
46775,0
46776,2
46777,0
46778,0
46779,0
46780,0
46781,0
46782,1
46783,2
46784,2
46785,0
46786,0
46787,0
46788,0
46789,0
46790,2
46791,0
46792,0
46793,2
46794,2
46795,2
46796,0
46797,0
46798,0
46799,1
46800,2
46801,0
46802,0
46803,1
46804,0
46805,0
46806,0
46807,0
46808,2
46809,1
46810,0
46811,0
46812,2
46813,2
46814,2
46815,0
46816,0
46817,0
46818,0
46819,0
46820,2
46821,2
46822,2
46823,0
46824,0
46825,0
46826,2
46827,0
46828,0
46829,0
46830,2
46831,0
46832,0
46833,0
46834,0
46835,0
46836,2
46837,2
46838,2
46839,2
46840,0
46841,2
46842,0
46843,2
46844,0
46845,0
46846,2
46847,2
46848,0
46849,0
46850,2
46851,0
46852,0
46853,0
46854,0
46855,0
46856,2
46857,1
46858,2
46859,0
46860,0
46861,0
46862,2
46863,2
46864,0
46865,0
46866,0
46867,0
46868,0
46869,0
46870,0
46871,2
46872,0
46873,2
46874,0
46875,2
46876,0
46877,0
46878,1
46879,0
46880,0
46881,0
46882,2
46883,0
46884,0
46885,2
46886,2
46887,2
46888,0
46889,0
46890,0
46891,0
46892,2
46893,0
46894,0
46895,0
46896,2
46897,0
46898,2
46899,0
46900,0
46901,2
46902,2
46903,0
46904,0
46905,0
46906,0
46907,0
46908,0
46909,2
46910,2
46911,0
46912,2
46913,1
46914,0
46915,2
46916,0
46917,0
46918,0
46919,0
46920,0
46921,0
46922,0
46923,0
46924,2
46925,0
46926,0
46927,0
46928,0
46929,0
46930,0
46931,0
46932,2
46933,0
46934,2
46935,2
46936,2
46937,0
46938,2
46939,0
46940,2
46941,0
46942,0
46943,0
46944,0
46945,1
46946,0
46947,0
46948,0
46949,2
46950,2
46951,0
46952,2
46953,2
46954,0
46955,0
46956,0
46957,2
46958,0
46959,1
46960,0
46961,2
46962,2
46963,2
46964,0
46965,2
46966,2
46967,0
46968,2
46969,2
46970,0
46971,2
46972,2
46973,0
46974,2
46975,0
46976,0
46977,0
46978,0
46979,0
46980,0
46981,0
46982,0
46983,0
46984,0
46985,0
46986,0
46987,2
46988,2
46989,0
46990,0
46991,0
46992,0
46993,1
46994,2
46995,0
46996,2
46997,0
46998,0
46999,2
47000,0
47001,2
47002,2
47003,0
47004,0
47005,0
