,preds
45892,0
45893,0
45894,0
45895,2
45896,0
45897,2
45898,2
45899,0
45900,2
45901,0
45902,0
45903,0
45904,1
45905,2
45906,0
45907,0
45908,1
45909,0
45910,0
45911,0
45912,2
45913,0
45914,0
45915,0
45916,1
45917,1
45918,1
45919,0
45920,0
45921,0
45922,1
45923,0
45924,0
45925,0
45926,0
45927,2
45928,0
45929,1
45930,0
45931,2
45932,0
45933,0
45934,0
45935,1
45936,1
45937,0
45938,0
45939,2
45940,2
45941,0
45942,1
45943,0
45944,1
45945,0
45946,0
45947,0
45948,0
45949,2
45950,2
45951,1
45952,0
45953,0
45954,1
45955,0
45956,0
45957,2
45958,0
45959,0
45960,0
45961,0
45962,0
45963,0
45964,2
45965,2
45966,0
45967,0
45968,0
45969,0
45970,0
45971,1
45972,0
45973,0
45974,0
45975,0
45976,0
45977,0
45978,0
45979,1
45980,0
45981,1
45982,2
45983,0
45984,0
45985,2
45986,1
45987,1
45988,0
45989,2
45990,2
45991,1
45992,1
45993,2
45994,0
45995,2
45996,0
45997,1
45998,1
45999,0
46000,0
46001,0
46002,0
46003,2
46004,0
46005,0
46006,0
46007,0
46008,1
46009,0
46010,2
46011,1
46012,0
46013,0
46014,0
46015,2
46016,0
46017,0
46018,0
46019,2
46020,1
46021,1
46022,0
46023,0
46024,0
46025,0
46026,0
46027,0
46028,2
46029,0
46030,0
46031,2
46032,0
46033,2
46034,0
46035,0
46036,0
46037,2
46038,0
46039,2
46040,0
46041,0
46042,2
46043,0
46044,0
46045,0
46046,0
46047,1
46048,2
46049,2
46050,0
46051,0
46052,0
46053,1
46054,0
46055,0
46056,0
46057,2
46058,0
46059,1
46060,1
46061,1
46062,2
46063,0
46064,1
46065,0
46066,0
46067,1
46068,0
46069,0
46070,1
46071,0
46072,0
46073,0
46074,1
46075,0
46076,1
46077,0
46078,0
46079,1
46080,2
46081,0
46082,0
46083,0
46084,0
46085,2
46086,1
46087,0
46088,0
46089,2
46090,0
46091,1
46092,2
46093,0
46094,0
46095,0
46096,0
46097,1
46098,0
46099,1
46100,0
46101,0
46102,0
46103,0
46104,0
46105,0
46106,1
46107,0
46108,0
46109,1
46110,0
46111,1
46112,0
46113,0
46114,0
46115,1
46116,2
46117,2
46118,2
46119,0
46120,1
46121,1
46122,0
46123,0
46124,0
46125,0
46126,0
46127,0
46128,0
46129,2
46130,1
46131,0
46132,2
46133,0
46134,0
46135,0
46136,0
46137,0
46138,1
46139,0
46140,0
46141,1
46142,0
46143,0
46144,1
46145,0
46146,0
46147,0
46148,2
46149,0
46150,0
46151,2
46152,0
46153,0
46154,1
46155,0
46156,0
46157,0
46158,0
46159,1
46160,2
46161,0
46162,2
46163,0
46164,0
46165,1
46166,0
46167,1
46168,2
46169,0
46170,0
46171,1
46172,0
46173,0
46174,2
46175,1
46176,1
46177,0
46178,0
46179,0
46180,2
46181,0
46182,1
46183,2
46184,2
46185,1
46186,0
46187,0
46188,0
46189,0
46190,0
46191,1
46192,0
46193,0
46194,2
46195,0
46196,0
46197,1
46198,0
46199,1
46200,2
46201,0
46202,0
46203,2
46204,0
46205,0
46206,1
46207,0
46208,0
46209,1
46210,0
46211,1
46212,2
46213,0
46214,0
46215,0
46216,0
46217,0
46218,0
46219,0
46220,1
46221,0
46222,1
46223,0
46224,1
46225,2
46226,0
46227,0
46228,1
46229,0
46230,0
46231,0
46232,0
46233,2
46234,0
46235,2
46236,0
46237,2
46238,0
46239,0
46240,0
46241,0
46242,0
46243,0
46244,1
46245,2
46246,0
46247,0
46248,0
46249,0
46250,0
46251,0
46252,0
46253,0
46254,1
46255,0
46256,0
46257,0
46258,0
46259,0
46260,0
46261,1
46262,2
46263,0
46264,0
46265,0
46266,1
46267,0
46268,0
46269,0
46270,0
46271,2
46272,2
46273,0
46274,1
46275,0
46276,0
46277,1
46278,1
46279,0
46280,0
46281,0
46282,0
46283,0
46284,0
46285,0
46286,0
46287,2
46288,2
46289,1
46290,0
46291,0
46292,0
46293,0
46294,0
46295,1
46296,0
46297,2
46298,0
46299,1
46300,0
46301,0
46302,1
46303,2
46304,0
46305,0
46306,0
46307,0
46308,0
46309,1
46310,0
46311,2
46312,0
46313,2
46314,0
46315,1
46316,0
46317,0
46318,2
46319,0
46320,1
46321,0
46322,0
46323,0
46324,1
46325,0
46326,0
46327,0
46328,1
46329,1
46330,1
46331,0
46332,0
46333,0
46334,1
46335,2
46336,0
46337,0
46338,0
46339,1
46340,0
46341,1
46342,0
46343,0
46344,0
46345,0
46346,0
46347,1
46348,0
46349,0
46350,0
46351,0
46352,2
46353,2
46354,0
46355,0
46356,1
46357,0
46358,0
46359,1
46360,1
46361,0
46362,2
46363,2
46364,0
46365,0
46366,0
46367,0
46368,0
46369,0
46370,0
46371,2
46372,2
46373,0
46374,0
46375,1
46376,1
46377,0
46378,0
46379,0
46380,0
46381,1
46382,0
46383,2
46384,0
46385,1
46386,1
46387,0
46388,0
46389,0
46390,0
46391,1
46392,0
46393,2
46394,0
46395,0
46396,0
46397,0
46398,1
46399,0
46400,0
46401,0
46402,1
46403,0
46404,0
46405,1
46406,0
46407,0
46408,0
46409,0
46410,0
46411,0
46412,0
46413,0
46414,0
46415,0
46416,0
46417,0
46418,0
46419,1
46420,0
46421,0
46422,2
46423,0
46424,1
46425,0
46426,0
46427,0
46428,0
46429,1
46430,0
46431,1
46432,0
46433,0
46434,0
46435,0
46436,0
46437,0
46438,0
46439,0
46440,1
46441,2
46442,0
46443,2
46444,2
46445,0
46446,1
46447,0
46448,1
46449,0
46450,0
46451,0
46452,0
46453,0
46454,1
46455,0
46456,1
46457,0
46458,0
46459,0
46460,0
46461,2
46462,0
46463,0
46464,0
46465,0
46466,2
46467,2
46468,0
46469,0
46470,2
46471,0
46472,1
46473,0
46474,0
46475,0
46476,0
46477,2
46478,0
46479,0
46480,0
46481,1
46482,1
46483,0
46484,0
46485,0
46486,1
46487,0
46488,0
46489,0
46490,0
46491,0
46492,0
46493,0
46494,0
46495,0
46496,0
46497,1
46498,1
46499,2
46500,2
46501,2
46502,2
46503,1
46504,1
46505,1
46506,0
46507,0
46508,1
46509,0
46510,0
46511,0
46512,0
46513,2
46514,0
46515,0
46516,0
46517,0
46518,0
46519,0
46520,1
46521,0
46522,2
46523,0
46524,0
46525,0
46526,1
46527,1
46528,0
46529,0
46530,2
46531,0
46532,0
46533,2
46534,2
46535,0
46536,0
46537,1
46538,0
46539,0
46540,2
46541,0
46542,2
46543,1
46544,0
46545,0
46546,0
46547,2
46548,2
46549,2
46550,1
46551,0
46552,0
46553,0
46554,1
46555,0
46556,2
46557,0
46558,0
46559,0
46560,1
46561,1
46562,0
46563,0
46564,0
46565,2
46566,1
46567,2
46568,0
46569,0
46570,1
46571,0
46572,0
46573,0
46574,0
46575,0
46576,2
46577,0
46578,1
46579,1
46580,0
46581,0
46582,1
46583,0
46584,0
46585,0
46586,0
46587,0
46588,1
46589,2
46590,0
46591,0
46592,0
46593,2
46594,0
46595,0
46596,0
46597,1
46598,0
46599,1
46600,1
46601,2
46602,0
46603,0
46604,2
46605,1
46606,0
46607,0
46608,1
46609,2
46610,2
46611,0
46612,0
46613,1
46614,0
46615,2
46616,0
46617,0
46618,0
46619,0
46620,1
46621,2
46622,0
46623,0
46624,0
46625,1
46626,0
46627,1
46628,0
46629,0
46630,0
46631,1
46632,0
46633,1
46634,0
46635,0
46636,0
46637,0
46638,2
46639,0
46640,0
46641,0
46642,1
46643,0
46644,0
46645,2
46646,0
46647,0
46648,2
46649,2
46650,2
46651,0
46652,0
46653,1
46654,0
46655,0
46656,2
46657,0
46658,2
46659,1
46660,2
46661,0
46662,1
46663,0
46664,0
46665,0
46666,0
46667,1
46668,0
46669,0
46670,0
46671,1
46672,0
46673,0
46674,0
46675,0
46676,2
46677,2
46678,0
46679,0
46680,0
46681,0
46682,0
46683,1
46684,1
46685,0
46686,0
46687,0
46688,0
46689,0
46690,0
46691,0
46692,0
46693,0
46694,0
46695,0
46696,1
46697,1
46698,0
46699,1
46700,1
46701,2
46702,0
46703,0
46704,0
46705,0
46706,0
46707,0
46708,0
46709,0
46710,0
46711,0
46712,1
46713,0
46714,1
46715,0
46716,1
46717,2
46718,0
46719,0
46720,0
46721,0
46722,1
46723,0
46724,0
46725,0
46726,2
46727,0
46728,0
46729,2
46730,0
46731,0
46732,0
46733,0
46734,1
46735,0
46736,1
46737,2
46738,2
46739,0
46740,0
46741,0
46742,1
46743,0
46744,0
46745,0
46746,1
46747,0
46748,0
46749,0
46750,1
46751,0
46752,0
46753,1
46754,2
46755,0
46756,1
46757,1
46758,0
46759,2
46760,0
46761,0
46762,0
46763,0
46764,1
46765,0
46766,0
46767,2
46768,0
46769,0
46770,2
46771,0
46772,0
46773,2
46774,0
46775,0
46776,2
46777,0
46778,0
46779,0
46780,0
46781,0
46782,0
46783,2
46784,2
46785,0
46786,0
46787,0
46788,0
46789,0
46790,2
46791,0
46792,0
46793,1
46794,1
46795,1
46796,0
46797,0
46798,0
46799,0
46800,2
46801,0
46802,0
46803,0
46804,0
46805,0
46806,0
46807,0
46808,1
46809,0
46810,0
46811,0
46812,1
46813,1
46814,2
46815,0
46816,0
46817,0
46818,0
46819,0
46820,1
46821,2
46822,1
46823,0
46824,0
46825,0
46826,2
46827,0
46828,0
46829,0
46830,1
46831,0
46832,0
46833,0
46834,0
46835,0
46836,2
46837,2
46838,2
46839,1
46840,0
46841,1
46842,0
46843,1
46844,0
46845,0
46846,2
46847,2
46848,0
46849,0
46850,1
46851,0
46852,0
46853,0
46854,0
46855,0
46856,2
46857,0
46858,2
46859,0
46860,0
46861,0
46862,1
46863,2
46864,0
46865,0
46866,0
46867,0
46868,0
46869,0
46870,0
46871,1
46872,0
46873,2
46874,0
46875,1
46876,0
46877,0
46878,0
46879,0
46880,0
46881,0
46882,2
46883,0
46884,0
46885,2
46886,1
46887,1
46888,0
46889,0
46890,0
46891,0
46892,2
46893,0
46894,0
46895,0
46896,1
46897,0
46898,2
46899,0
46900,0
46901,1
46902,1
46903,0
46904,0
46905,0
46906,0
46907,0
46908,0
46909,1
46910,1
46911,0
46912,1
46913,0
46914,0
46915,1
46916,0
46917,0
46918,0
46919,0
46920,0
46921,0
46922,0
46923,0
46924,2
46925,0
46926,0
46927,0
46928,0
46929,0
46930,0
46931,0
46932,2
46933,0
46934,2
46935,2
46936,2
46937,0
46938,1
46939,0
46940,1
46941,0
46942,0
46943,0
46944,0
46945,0
46946,0
46947,0
46948,0
46949,1
46950,1
46951,0
46952,1
46953,2
46954,0
46955,0
46956,0
46957,2
46958,0
46959,2
46960,0
46961,2
46962,1
46963,1
46964,0
46965,1
46966,1
46967,0
46968,2
46969,2
46970,0
46971,2
46972,1
46973,0
46974,1
46975,0
46976,0
46977,0
46978,0
46979,0
46980,0
46981,0
46982,0
46983,0
46984,0
46985,0
46986,0
46987,2
46988,1
46989,0
46990,0
46991,0
46992,0
46993,0
46994,2
46995,0
46996,2
46997,0
46998,0
46999,1
47000,0
47001,1
47002,2
47003,0
47004,0
47005,0
47006,0
47007,2
47008,0
47009,0
47010,0
47011,0
47012,0
47013,0
47014,0
47015,0
47016,1
47017,1
47018,0
47019,2
47020,1
47021,2
47022,2
47023,0
47024,1
47025,0
47026,0
47027,0
47028,2
47029,0
47030,0
47031,2
47032,0
47033,0
47034,0
47035,0
47036,0
47037,0
47038,0
47039,0
47040,0
47041,1
47042,0
47043,0
47044,1
47045,1
47046,1
47047,0
47048,0
47049,1
47050,0
47051,0
47052,0
47053,0
47054,1
47055,2
47056,1
47057,1
47058,2
47059,0
47060,2
47061,0
47062,0
47063,2
47064,0
47065,0
47066,0
47067,0
47068,0
47069,1
47070,0
47071,1
47072,0
47073,0
47074,1
47075,0
47076,1
47077,2
47078,2
47079,1
47080,2
47081,1
47082,1
47083,0
47084,0
47085,0
47086,1
47087,0
47088,0
47089,1
47090,1
47091,1
47092,0
47093,1
47094,0
47095,1
47096,2
47097,2
47098,0
47099,1
47100,0
47101,0
47102,1
47103,0
47104,0
47105,1
47106,2
47107,0
47108,0
47109,0
47110,1
47111,1
47112,0
47113,2
47114,2
47115,0
47116,1
47117,0
47118,0
47119,2
47120,0
47121,0
47122,0
47123,2
47124,0
47125,2
47126,0
47127,0
47128,0
47129,0
47130,2
47131,1
47132,2
47133,2
47134,0
47135,1
47136,0
47137,0
47138,0
47139,0
47140,1
47141,0
47142,0
47143,1
47144,1
47145,0
47146,1
47147,1
47148,0
47149,0
47150,0
47151,0
47152,0
47153,2
47154,2
47155,0
47156,0
47157,1
47158,0
47159,2
47160,1
47161,1
47162,0
47163,0
47164,0
47165,0
47166,1
47167,0
47168,2
47169,0
47170,0
47171,0
47172,2
47173,0
47174,0
47175,1
47176,1
47177,0
47178,2
47179,0
47180,0
47181,2
47182,1
47183,0
47184,0
47185,0
47186,0
47187,1
47188,0
47189,0
47190,2
47191,1
47192,0
47193,0
47194,2
47195,0
47196,0
47197,1
47198,0
47199,0
47200,2
47201,0
47202,0
47203,0
47204,1
47205,1
47206,0
47207,0
47208,0
47209,0
47210,1
47211,0
47212,0
47213,1
47214,0
47215,2
47216,0
47217,2
47218,1
47219,0
47220,0
47221,0
47222,0
47223,0
47224,0
47225,0
47226,0
47227,0
47228,1
47229,2
47230,0
47231,1
47232,0
47233,0
47234,0
47235,0
47236,1
47237,2
47238,0
47239,0
47240,0
47241,0
47242,0
47243,1
47244,1
47245,1
47246,0
47247,0
47248,0
47249,0
47250,0
47251,0
47252,0
47253,0
47254,0
47255,1
47256,0
47257,0
47258,0
47259,0
47260,0
47261,0
47262,1
47263,2
47264,0
47265,2
47266,1
47267,2
47268,2
47269,2
47270,0
47271,0
47272,2
47273,0
47274,0
47275,1
47276,0
47277,0
47278,1
47279,0
47280,1
47281,1
47282,0
47283,2
47284,1
47285,0
47286,2
47287,0
47288,1
47289,0
47290,1
47291,2
47292,0
47293,0
47294,1
47295,0
47296,0
47297,1
47298,1
47299,1
47300,0
47301,2
47302,2
47303,2
47304,0
47305,0
47306,0
47307,1
47308,0
47309,1
47310,0
47311,0
47312,0
47313,0
47314,0
47315,1
47316,2
47317,1
47318,1
47319,0
47320,2
47321,0
47322,0
47323,1
47324,0
47325,0
47326,0
47327,0
47328,0
47329,0
47330,0
47331,0
47332,1
47333,2
47334,0
47335,2
47336,0
47337,0
47338,1
47339,0
47340,0
47341,0
47342,2
47343,0
47344,0
47345,0
47346,0
47347,0
47348,2
47349,0
47350,0
47351,0
47352,1
47353,2
47354,0
47355,0
47356,2
47357,0
47358,0
47359,0
47360,2
47361,2
47362,1
47363,0
47364,1
47365,0
47366,1
47367,1
47368,0
47369,0
47370,0
47371,0
47372,0
47373,0
47374,0
47375,0
47376,0
47377,2
47378,0
47379,0
47380,1
47381,0
47382,2
47383,1
47384,2
47385,0
47386,0
47387,2
47388,0
47389,2
47390,1
47391,1
47392,0
47393,0
47394,0
47395,0
47396,0
47397,0
47398,0
47399,0
47400,0
47401,0
47402,0
47403,1
47404,2
47405,0
47406,0
47407,0
47408,1
47409,0
47410,0
47411,0
47412,1
47413,0
47414,0
47415,2
47416,2
47417,2
47418,0
47419,1
47420,0
47421,0
47422,0
47423,0
47424,0
47425,1
47426,0
47427,1
47428,0
47429,1
47430,1
47431,0
47432,0
47433,0
47434,0
47435,0
47436,1
47437,0
47438,2
47439,0
47440,1
47441,0
47442,0
47443,0
47444,0
47445,2
47446,0
47447,1
47448,0
47449,1
47450,0
47451,1
47452,1
47453,0
47454,1
47455,0
47456,2
47457,2
47458,0
47459,2
47460,0
47461,0
47462,1
47463,0
47464,0
47465,1
47466,2
47467,0
47468,0
47469,0
47470,2
47471,0
47472,0
47473,2
47474,0
47475,0
47476,2
47477,2
47478,0
47479,0
47480,1
47481,1
47482,0
47483,0
47484,0
47485,0
47486,0
47487,0
47488,0
47489,2
47490,0
47491,2
47492,1
47493,1
47494,0
47495,2
47496,2
47497,1
47498,0
47499,2
47500,1
47501,1
47502,0
47503,0
47504,1
47505,0
47506,0
47507,0
47508,0
47509,0
47510,0
47511,0
47512,2
47513,0
47514,0
47515,1
47516,0
47517,1
47518,1
47519,0
47520,0
47521,0
47522,0
47523,0
47524,1
47525,0
47526,0
47527,0
47528,2
47529,0
47530,0
47531,0
47532,0
47533,0
47534,1
47535,0
47536,0
47537,0
47538,0
47539,2
47540,0
47541,0
47542,2
47543,1
47544,2
47545,0
47546,0
47547,0
47548,2
47549,1
47550,0
47551,0
47552,0
47553,0
47554,0
47555,2
47556,0
47557,0
47558,0
47559,1
47560,0
47561,0
47562,0
47563,2
47564,0
47565,0
47566,0
47567,1
47568,1
47569,0
47570,2
47571,0
47572,2
47573,0
47574,0
47575,0
47576,1
47577,0
47578,1
47579,0
47580,0
47581,2
47582,0
47583,0
47584,1
47585,0
47586,0
47587,0
47588,0
47589,1
47590,0
47591,2
47592,0
47593,0
47594,0
47595,2
47596,0
47597,1
47598,0
47599,0
47600,0
47601,1
47602,1
47603,0
47604,0
47605,0
47606,0
47607,1
47608,0
47609,1
47610,1
47611,0
47612,1
47613,1
47614,2
47615,0
47616,0
47617,0
47618,0
47619,0
47620,0
47621,0
47622,1
47623,0
47624,0
47625,1
47626,1
47627,0
47628,1
47629,0
47630,1
47631,0
47632,2
47633,0
47634,0
47635,0
47636,1
47637,1
47638,0
47639,0
47640,2
47641,0
47642,2
47643,0
47644,0
47645,0
47646,2
47647,1
47648,0
47649,0
47650,0
47651,0
47652,2
47653,0
47654,2
47655,0
47656,0
47657,0
47658,1
47659,1
47660,0
47661,1
47662,0
47663,0
47664,1
47665,1
47666,1
47667,0
47668,0
47669,2
47670,0
47671,0
47672,0
47673,0
47674,0
47675,0
47676,2
47677,2
47678,0
47679,0
47680,2
47681,0
47682,1
47683,0
47684,1
47685,0
47686,0
47687,0
47688,0
47689,0
47690,1
47691,2
47692,0
47693,0
47694,0
47695,1
47696,0
47697,0
47698,1
47699,0
47700,1
47701,0
47702,0
47703,0
47704,0
47705,0
47706,0
47707,0
47708,0
47709,1
47710,0
47711,1
47712,0
47713,0
47714,1
47715,0
47716,1
47717,1
47718,0
47719,1
47720,1
47721,1
47722,0
47723,2
47724,1
47725,0
47726,1
47727,0
47728,1
47729,0
47730,0
47731,0
47732,0
47733,1
47734,1
47735,0
47736,2
47737,0
47738,2
47739,0
47740,1
47741,2
47742,0
47743,1
47744,0
47745,0
47746,0
47747,1
47748,0
47749,0
47750,0
47751,0
47752,1
47753,0
47754,1
47755,0
47756,2
47757,2
47758,0
47759,0
47760,1
47761,0
47762,0
47763,0
47764,0
47765,0
47766,0
47767,0
47768,0
47769,2
47770,0
47771,1
47772,2
47773,0
47774,1
47775,1
47776,2
47777,0
47778,0
47779,0
47780,0
47781,1
47782,0
47783,0
47784,2
47785,1
47786,0
47787,0
47788,1
47789,0
47790,1
47791,0
47792,0
47793,0
47794,2
47795,2
47796,0
47797,0
47798,0
47799,0
47800,0
47801,0
47802,0
47803,0
47804,2
47805,2
47806,1
47807,0
47808,1
47809,0
47810,2
47811,0
47812,0
47813,0
47814,2
47815,1
47816,0
47817,0
47818,0
47819,0
47820,1
47821,2
47822,0
47823,0
47824,0
47825,2
47826,0
47827,0
47828,0
47829,0
47830,2
47831,1
47832,1
47833,1
47834,0
47835,0
47836,0
47837,0
47838,1
47839,0
47840,0
47841,1
47842,0
47843,0
47844,0
47845,0
47846,0
47847,0
47848,2
47849,0
47850,0
47851,0
47852,0
47853,2
47854,0
47855,0
47856,0
47857,0
47858,2
47859,2
47860,0
47861,0
47862,2
47863,0
47864,0
47865,0
47866,0
47867,0
47868,0
47869,0
47870,0
47871,0
47872,0
47873,1
47874,1
47875,0
47876,0
47877,0
47878,1
47879,0
47880,1
47881,1
47882,0
47883,0
47884,1
47885,0
47886,1
47887,0
47888,0
47889,1
47890,0
47891,0
47892,1
47893,0
47894,0
47895,0
47896,1
47897,0
47898,0
47899,0
47900,0
47901,2
47902,0
47903,0
47904,0
47905,2
47906,0
47907,0
47908,0
47909,0
47910,0
47911,0
47912,1
47913,0
47914,0
47915,2
47916,0
47917,0
47918,1
47919,2
47920,0
47921,2
47922,0
47923,0
47924,0
47925,2
47926,2
47927,0
47928,0
47929,0
47930,0
47931,1
47932,2
47933,2
47934,2
47935,0
47936,1
47937,0
47938,1
47939,2
47940,0
47941,0
47942,0
47943,2
47944,0
47945,0
47946,1
47947,0
47948,0
47949,0
47950,0
47951,0
47952,0
47953,0
47954,0
47955,1
47956,0
47957,0
47958,0
47959,0
47960,0
47961,0
47962,2
47963,0
47964,0
47965,1
47966,1
47967,0
47968,1
47969,1
47970,0
47971,2
47972,0
47973,0
47974,0
47975,0
47976,0
47977,1
47978,0
47979,0
47980,1
47981,1
47982,0
47983,0
47984,0
47985,0
47986,0
47987,0
47988,0
47989,1
47990,0
47991,2
47992,0
47993,1
47994,0
47995,1
47996,1
47997,0
47998,2
47999,2
48000,2
48001,1
48002,0
48003,0
48004,0
48005,2
48006,2
48007,2
48008,0
48009,0
48010,2
48011,0
48012,2
48013,0
48014,1
48015,0
48016,2
48017,0
48018,0
48019,0
48020,1
48021,2
48022,0
48023,1
48024,1
48025,1
48026,0
48027,2
48028,2
48029,2
48030,2
48031,0
48032,0
48033,2
48034,2
48035,0
48036,0
48037,0
48038,0
48039,0
48040,0
48041,0
48042,1
48043,0
48044,0
48045,2
48046,1
48047,0
48048,0
48049,0
48050,0
48051,0
48052,0
48053,2
48054,0
48055,1
48056,0
48057,0
48058,0
48059,0
48060,0
48061,0
48062,0
48063,0
48064,0
48065,0
48066,0
48067,2
48068,1
48069,0
48070,0
48071,0
48072,2
48073,0
48074,0
48075,1
48076,2
48077,0
48078,0
48079,0
48080,0
48081,1
48082,0
48083,0
48084,0
48085,0
48086,0
48087,2
48088,2
48089,0
48090,0
48091,1
48092,0
48093,0
48094,0
48095,0
48096,0
48097,0
48098,0
48099,2
48100,1
48101,0
48102,0
48103,2
48104,0
48105,2
48106,2
48107,0
48108,0
48109,0
48110,0
48111,2
48112,0
48113,1
48114,0
48115,2
48116,2
48117,0
48118,1
48119,0
48120,2
48121,2
48122,0
48123,0
48124,0
48125,0
48126,0
48127,0
48128,0
48129,0
48130,0
48131,0
48132,0
48133,0
48134,1
48135,2
48136,0
48137,0
48138,0
48139,0
48140,0
48141,0
48142,2
48143,0
48144,2
48145,0
48146,0
48147,0
48148,2
48149,0
48150,2
48151,2
48152,0
48153,0
48154,1
48155,2
48156,0
48157,2
48158,1
48159,0
48160,0
48161,0
48162,0
48163,0
48164,0
48165,1
48166,0
48167,0
48168,0
48169,1
48170,2
48171,0
48172,0
48173,0
48174,0
48175,2
48176,0
48177,0
48178,1
48179,0
48180,0
48181,0
48182,0
48183,0
48184,0
48185,0
48186,0
48187,2
48188,0
48189,2
48190,0
48191,1
48192,0
48193,2
48194,0
48195,0
48196,1
48197,0
48198,1
48199,0
48200,0
48201,2
48202,0
48203,1
48204,1
48205,2
48206,0
48207,1
48208,0
48209,1
48210,0
48211,0
48212,2
48213,0
48214,0
48215,0
48216,1
48217,0
48218,0
48219,0
48220,0
48221,0
48222,0
48223,2
48224,0
48225,2
48226,0
48227,0
48228,0
48229,0
48230,0
48231,0
48232,1
48233,0
48234,0
48235,0
48236,0
48237,1
48238,1
48239,0
48240,2
48241,0
48242,2
48243,0
48244,1
48245,0
48246,1
48247,0
48248,0
48249,0
48250,0
48251,0
48252,0
48253,0
48254,0
48255,0
48256,0
48257,1
48258,0
48259,0
48260,0
48261,0
48262,0
48263,0
48264,0
48265,0
48266,0
48267,0
48268,2
48269,0
48270,2
48271,0
48272,0
48273,2
48274,2
48275,0
48276,0
48277,0
48278,1
48279,2
48280,0
48281,2
48282,0
48283,0
48284,2
48285,2
48286,0
48287,0
48288,1
48289,1
48290,0
48291,0
48292,1
48293,0
48294,0
48295,0
48296,0
48297,0
48298,1
48299,0
48300,1
48301,2
48302,0
48303,0
48304,2
48305,1
48306,0
48307,0
48308,0
48309,1
48310,1
48311,1
48312,1
48313,2
48314,2
48315,0
48316,0
48317,0
48318,1
48319,0
48320,0
48321,0
48322,0
48323,1
48324,1
48325,1
48326,0
48327,0
48328,0
48329,0
48330,0
48331,0
48332,0
48333,0
48334,0
48335,0
48336,1
48337,0
48338,0
48339,0
48340,0
48341,2
48342,0
48343,2
48344,0
48345,0
48346,0
48347,0
48348,0
48349,0
48350,0
48351,1
48352,1
48353,2
48354,0
48355,2
48356,0
48357,0
48358,0
48359,0
48360,0
48361,0
48362,0
48363,1
48364,0
48365,1
48366,1
48367,1
48368,1
48369,0
48370,0
48371,1
48372,0
48373,0
48374,0
48375,1
48376,1
48377,2
48378,0
48379,0
48380,0
48381,0
48382,0
48383,0
48384,1
48385,0
48386,0
48387,0
48388,0
48389,0
48390,1
48391,0
48392,2
48393,0
48394,0
48395,1
48396,0
48397,0
48398,0
48399,0
48400,0
48401,0
48402,2
48403,0
48404,0
48405,0
48406,2
48407,0
48408,2
48409,0
48410,0
48411,0
48412,0
48413,1
48414,0
48415,0
48416,2
48417,0
48418,0
48419,0
48420,0
48421,0
48422,0
48423,2
48424,0
48425,1
48426,0
48427,0
48428,0
48429,1
48430,0
48431,0
48432,2
48433,2
48434,1
48435,0
48436,0
48437,0
48438,0
48439,0
48440,0
48441,1
48442,0
48443,0
48444,0
48445,0
48446,0
48447,0
48448,0
48449,0
48450,1
48451,0
48452,0
48453,0
48454,0
48455,0
48456,0
48457,1
48458,0
48459,2
48460,2
48461,0
48462,0
48463,1
48464,0
48465,0
48466,0
48467,1
48468,1
48469,0
48470,0
48471,0
48472,0
48473,0
48474,0
48475,0
48476,0
48477,1
48478,0
48479,1
48480,1
48481,0
48482,0
48483,2
48484,0
48485,0
48486,2
48487,1
48488,0
48489,1
48490,0
48491,0
48492,0
48493,0
48494,0
48495,0
48496,0
48497,0
48498,0
48499,2
48500,0
48501,1
48502,0
48503,0
48504,2
48505,1
48506,1
48507,0
48508,0
48509,0
48510,0
48511,1
48512,0
48513,0
48514,0
48515,1
48516,0
48517,0
48518,0
48519,1
48520,0
48521,0
48522,2
48523,0
48524,2
48525,0
48526,1
48527,0
48528,0
48529,0
48530,1
48531,1
48532,0
48533,0
48534,1
48535,2
48536,2
48537,0
48538,0
48539,0
48540,0
48541,0
48542,1
48543,1
48544,0
48545,0
48546,1
48547,0
48548,0
48549,0
48550,2
48551,0
48552,0
48553,0
48554,0
48555,0
48556,0
48557,0
48558,0
48559,1
48560,0
48561,0
48562,0
48563,1
48564,0
48565,1
48566,0
48567,1
48568,0
48569,0
48570,0
48571,0
48572,0
48573,2
48574,1
48575,0
48576,2
48577,0
48578,0
48579,2
48580,1
48581,0
48582,0
48583,0
48584,0
48585,0
48586,0
48587,2
48588,0
48589,0
48590,0
48591,1
48592,1
48593,1
48594,0
48595,0
48596,0
48597,0
48598,0
48599,0
48600,2
48601,0
48602,0
48603,0
48604,0
48605,1
48606,0
48607,0
48608,0
48609,0
48610,2
48611,0
48612,0
48613,0
48614,1
48615,2
48616,0
48617,2
48618,0
48619,0
48620,0
48621,0
48622,1
48623,1
48624,1
48625,0
48626,0
48627,1
48628,1
48629,2
48630,1
48631,0
48632,0
48633,0
48634,1
48635,0
48636,0
48637,0
48638,2
48639,0
48640,0
48641,0
48642,2
48643,1
48644,0
48645,1
48646,0
48647,0
48648,0
48649,0
48650,0
48651,2
48652,1
48653,2
48654,0
48655,0
48656,1
48657,0
48658,2
48659,2
48660,0
48661,2
48662,0
48663,1
48664,0
48665,0
48666,0
48667,2
48668,0
48669,0
48670,2
48671,0
48672,2
48673,0
48674,0
48675,0
48676,0
48677,0
48678,0
48679,0
48680,0
48681,0
48682,1
48683,0
48684,2
48685,0
48686,0
48687,2
48688,1
48689,1
48690,0
